INDEX,CUSTOMER_ID,PROD_ECOLOGICAL,PROD_MEAT_SUBST,PROD_FAIRTRADE,PROD_REFORM,GREEN_ENERGY,FREQUENTING_NATURE,ENVIR_CHARITY,NATURE_CHARITY,AGE_GROUP,INCOME_LEVEL,EDUCATION,TOTAL_USAGE_YEAR1,TOTAL_USAGE_YEAR2,ENERGY_SAVING,COST_TO_SERVE,NUMBER_OF_QUESTIONS_ANSWERED_YES,NUMBER_OF_QUESTIONS_ANSWERED_CAT,LIFESTYLE_CLUSTER,ENGAGEMENT_CLUSTER,HAS_EV,HAS_PV,RATE_ID,RATE_DESCRIPTION,OFFER_ID,OFFER_DESC
1209,1210,0,0,0,1,1,1,0,0,<20,40000-55000,High school graduate,10409.86168,11150.52754,7.11504036,143.46797,3,TWO OR THREE,1,OTHER,1,0,11,Fixed Price 36kW,NONE,
1210,1211,0,1,0,0,1,1,0,0,<20,55000-75000,High school graduate,6177.732822,5558.845331,-10.01803589,68.822534,3,TWO OR THREE,1,OTHER,0,0,13,Peak/Off-Peak 18kW,NONE,
1211,1212,0,1,0,0,1,0,0,0,<20,55000-75000,High school graduate,6568.7672,6220.852427,-5.296500278,75.275629,2,TWO OR THREE,1,OTHER,0,0,5,Fixed Price 9kW,NONE,
1212,1213,0,0,1,0,0,0,0,0,<20,0-40000,High school graduate,4006.489844,2221.543655,-44.55137186,47.16189,1,ONE OR LESS,1,CLUSTER4,0,0,7,Fixed Price 18kW,NONE,
1213,1214,0,0,0,0,0,0,0,0,<20,0-40000,High school graduate,6208.383227,5490.99626,-11.55513345,69.307013,0,ONE OR LESS,1,OTHER,0,1,14,Fixed Price 12kW,NONE,
1214,1215,0,1,0,1,1,1,0,0,<20,40000-55000,High school graduate,7644.179795,7583.570374,-0.792883247,95.072031,4,FOUR OR MORE,1,OTHER,0,0,13,Peak/Off-Peak 18kW,NONE,
1215,1216,0,0,1,0,0,0,0,0,<20,0-40000,High school graduate,3591.989489,2553.045812,-28.92390638,45.872684,1,ONE OR LESS,1,CLUSTER4,0,0,3,Peak/Off-Peak 6kW,NONE,
1216,1217,0,0,0,1,1,0,0,0,<20,55000-75000,High school graduate,11336.66391,16433.70334,44.96066453,155.665902,2,TWO OR THREE,1,CLUSTER3,0,0,6,Peak/Off-Peak 15kW,NONE,
1217,1218,0,0,0,1,1,1,0,0,<20,40000-55000,High school graduate,6492.311269,10585.32564,63.04402549,73.970378,3,TWO OR THREE,1,CLUSTER3,0,0,1,Fixed Price 6kW,NONE,
1218,1219,0,0,0,0,0,0,0,0,<20,0-40000,High school graduate,9173.855888,8213.846074,-10.46462715,123.613146,0,ONE OR LESS,1,OTHER,0,0,9,Peak/Off-Peak 30kW,NONE,
1219,1220,1,1,0,0,1,0,0,0,<20,75000-100000,High school graduate,13727.11208,9424.290036,-31.34542808,177.07614,3,TWO OR THREE,1,CLUSTER6,0,1,4,Fixed Price 30kW,NONE,
1220,1221,0,0,0,0,1,1,0,0,<20,55000-75000,High school graduate,6796.693221,5380.495243,-20.83657349,79.273428,2,TWO OR THREE,1,CLUSTER4,0,1,10,Peak/Off-Peak 9kW,NONE,
1221,1222,0,0,0,0,0,0,0,0,<20,0-40000,High school graduate,9182.719904,9640.029704,4.980112698,123.768666,0,ONE OR LESS,1,OTHER,0,0,15,Fixed Price 24kW,NONE,
1222,1223,0,0,0,0,0,0,0,0,<20,0-40000,High school graduate,9621.921378,16344.76821,69.87010772,131.25361,0,ONE OR LESS,1,CLUSTER3,0,0,1,Fixed Price 6kW,NONE,
1223,1224,0,0,0,0,1,0,0,0,<20,75000-100000,High school graduate,7098.292415,7619.667135,7.345072442,84.765555,1,ONE OR LESS,1,OTHER,0,1,16,Peak/Off-Peak 12kW,NONE,
1224,1225,0,1,0,0,1,1,0,0,<20,55000-75000,High school graduate,8962.245444,8356.084903,-6.763489628,119.852784,3,TWO OR THREE,1,OTHER,0,0,11,Fixed Price 36kW,NONE,
1225,1226,0,0,0,0,1,1,0,0,<20,40000-55000,High school graduate,7172.565682,7660.672556,6.805192112,86.145862,2,TWO OR THREE,1,OTHER,0,0,16,Peak/Off-Peak 12kW,NONE,
1226,1227,1,0,0,0,1,0,0,0,<20,75000-100000,High school graduate,19426.61391,19148.77901,-1.43017667,194.404533,2,TWO OR THREE,1,CLUSTER1,1,0,6,Peak/Off-Peak 15kW,NONE,
1227,1228,0,1,1,0,0,0,0,0,<20,0-40000,High school graduate,3714.681549,3900.49087,5.002025572,46.182391,2,TWO OR THREE,1,OTHER,0,0,2,Peak/Off-Peak 24kW,NONE,
1228,1229,0,0,0,1,1,0,0,0,<20,75000-100000,High school graduate,10332.35921,9214.768271,-10.81641585,142.340389,2,TWO OR THREE,1,OTHER,0,0,5,Fixed Price 9kW,NONE,
1229,1230,0,0,0,0,1,0,0,0,<20,55000-75000,High school graduate,6543.871539,8258.692417,26.20498993,74.848494,1,ONE OR LESS,1,CLUSTER3,0,0,7,Fixed Price 18kW,NONE,
1230,1231,0,1,1,0,1,1,0,0,<20,75000-100000,High school graduate,6388.484369,5149.887061,-19.38796804,72.230019,4,FOUR OR MORE,1,CLUSTER4,1,0,10,Peak/Off-Peak 9kW,NONE,
1231,1232,0,0,0,1,1,0,0,0,<20,75000-100000,High school graduate,9901.06782,13272.04166,34.04656852,135.767912,2,TWO OR THREE,1,CLUSTER3,0,0,12,Peak/Off-Peak 36kW,NONE,
1232,1233,0,0,0,0,1,0,0,0,<20,40000-55000,High school graduate,13168.57891,19505.53151,48.12176502,173.212087,1,ONE OR LESS,1,CLUSTER3,0,1,14,Fixed Price 12kW,NONE,
1233,1234,0,0,0,0,0,0,0,0,<20,0-40000,High school graduate,9242.126694,8685.546438,-6.022209762,124.806632,0,ONE OR LESS,1,OTHER,0,0,5,Fixed Price 9kW,NONE,
1234,1235,0,0,0,0,0,0,0,0,<20,40000-55000,High school graduate,5930.514125,5258.629175,-11.32928673,65.065498,0,ONE OR LESS,1,OTHER,0,0,16,Peak/Off-Peak 12kW,NONE,
1235,1236,0,0,0,0,1,1,0,0,<20,55000-75000,High school graduate,10023.50302,12505.13689,24.75814957,137.68434,2,TWO OR THREE,1,CLUSTER3,0,0,12,Peak/Off-Peak 36kW,NONE,
1236,1237,0,0,0,0,0,0,0,0,<20,40000-55000,High school graduate,18657.44112,22902.15858,22.75080185,193.462547,0,ONE OR LESS,1,CLUSTER3,0,1,9,Peak/Off-Peak 30kW,NONE,
1237,1238,0,0,0,0,1,0,0,0,<20,75000-100000,High school graduate,5548.11581,5392.738838,-2.800535845,59.839843,1,ONE OR LESS,1,OTHER,1,0,9,Peak/Off-Peak 30kW,NONE,
1238,1239,0,0,0,0,0,0,0,0,<20,40000-55000,High school graduate,5339.706308,4316.476111,-19.16266809,57.323061,0,ONE OR LESS,1,CLUSTER4,0,0,2,Peak/Off-Peak 24kW,NONE,
1239,1240,0,1,1,0,1,0,0,0,<20,75000-100000,High school graduate,8750.293478,8999.840868,2.851874519,116.001829,3,TWO OR THREE,1,OTHER,0,0,14,Fixed Price 12kW,NONE,
1240,1241,0,0,0,1,1,1,0,0,<20,40000-55000,High school graduate,6496.708457,8799.618926,35.44734205,74.044917,3,TWO OR THREE,1,CLUSTER3,1,0,6,Peak/Off-Peak 15kW,NONE,
1241,1242,0,0,0,0,1,0,0,0,<20,40000-55000,High school graduate,8493.020186,10152.49155,19.53923725,111.231004,1,ONE OR LESS,1,CLUSTER3,1,0,10,Peak/Off-Peak 9kW,NONE,
1242,1243,0,0,0,0,0,0,0,0,<20,0-40000,High school graduate,14819.37333,15257.77506,2.958301409,183.055089,0,ONE OR LESS,1,CLUSTER1,0,0,8,Fixed Price 3kW,NONE,
1243,1244,0,0,0,0,1,0,0,0,<20,75000-100000,High school graduate,5716.989631,5189.310104,-9.23002421,62.054307,1,ONE OR LESS,1,OTHER,0,0,5,Fixed Price 9kW,NONE,
1244,1245,0,0,0,0,0,0,0,0,<20,0-40000,High school graduate,9291.341496,10252.23913,10.34186112,125.660717,0,ONE OR LESS,1,OTHER,0,0,12,Peak/Off-Peak 36kW,NONE,
1245,1246,0,0,0,0,1,0,0,0,<20,75000-100000,High school graduate,12639.68335,11993.49649,-5.112365889,168.963141,1,ONE OR LESS,1,CLUSTER1,0,0,8,Fixed Price 3kW,NONE,
1246,1247,0,0,0,0,0,0,0,0,<20,0-40000,High school graduate,14795.61297,19874.60298,34.32767551,182.94449,0,ONE OR LESS,1,CLUSTER3,0,0,2,Peak/Off-Peak 24kW,NONE,
1247,1248,0,0,1,0,1,0,0,0,<20,55000-75000,High school graduate,15473.98863,12772.71331,-17.45687802,185.809651,2,TWO OR THREE,1,CLUSTER6,0,0,6,Peak/Off-Peak 15kW,NONE,
1248,1249,0,0,0,0,0,0,0,0,<20,55000-75000,High school graduate,5383.199334,6571.961546,22.08281987,57.828028,0,ONE OR LESS,1,CLUSTER3,0,0,12,Peak/Off-Peak 36kW,NONE,
1249,1250,0,0,0,1,0,1,0,0,<20,40000-55000,High school graduate,10921.55367,12756.12229,16.797689,150.495806,2,TWO OR THREE,1,OTHER,0,0,6,Peak/Off-Peak 15kW,NONE,
1250,1251,0,1,0,1,1,0,0,0,<20,55000-75000,High school graduate,10868.42826,11358.65988,4.510602713,149.799913,3,TWO OR THREE,1,OTHER,0,1,5,Fixed Price 9kW,NONE,
1251,1252,0,0,0,1,1,0,0,0,<20,40000-55000,High school graduate,10815.80578,15810.74786,46.18187661,149.102902,2,TWO OR THREE,1,CLUSTER3,0,0,15,Fixed Price 24kW,NONE,
1252,1253,0,1,0,0,1,0,0,0,<20,40000-55000,High school graduate,9152.231973,5870.434543,-35.85789171,123.233058,2,TWO OR THREE,1,CLUSTER4,1,0,14,Fixed Price 12kW,NONE,
1253,1254,0,0,0,0,0,0,0,0,<20,0-40000,High school graduate,10108.73603,11852.05596,17.24567666,138.994966,0,ONE OR LESS,1,OTHER,0,0,15,Fixed Price 24kW,NONE,
1254,1255,0,0,0,0,1,0,0,0,<20,40000-55000,High school graduate,12532.62704,16300.11357,30.06142701,168.0276,1,ONE OR LESS,1,CLUSTER3,0,0,16,Peak/Off-Peak 12kW,NONE,
1255,1256,0,1,0,0,1,0,0,0,<20,75000-100000,High school graduate,4422.669957,4504.142559,1.842158759,49.258364,2,TWO OR THREE,1,OTHER,0,0,11,Fixed Price 36kW,NONE,
1256,1257,0,0,0,0,0,0,0,0,<20,0-40000,High school graduate,7252.5628,7873.384679,8.560034516,87.642345,0,ONE OR LESS,1,OTHER,1,0,11,Fixed Price 36kW,NONE,
1257,1258,0,1,0,0,0,0,0,0,<20,40000-55000,High school graduate,4211.058756,3243.131535,-22.98536489,48.081182,1,ONE OR LESS,1,CLUSTER4,0,1,14,Fixed Price 12kW,NONE,
1258,1259,0,0,0,0,1,1,0,0,<20,40000-55000,High school graduate,11531.82022,12516.77999,8.541234178,157.934727,2,TWO OR THREE,1,OTHER,1,0,3,Peak/Off-Peak 6kW,NONE,
1259,1260,0,1,0,0,1,1,0,0,<20,55000-75000,High school graduate,9636.679174,8139.328644,-15.53803445,131.497189,3,TWO OR THREE,1,CLUSTER4,0,0,14,Fixed Price 12kW,NONE,
1260,1261,0,0,0,0,0,0,0,0,<20,0-40000,High school graduate,12935.22235,11487.13086,-11.19494857,171.411949,0,ONE OR LESS,1,CLUSTER1,0,0,1,Fixed Price 6kW,NONE,
1261,1262,0,0,0,1,1,1,0,0,<20,75000-100000,High school graduate,11142.91586,12919.04193,15.93950894,153.311582,3,TWO OR THREE,1,OTHER,0,0,6,Peak/Off-Peak 15kW,NONE,
1262,1263,0,1,0,0,1,0,0,0,<20,75000-100000,High school graduate,7858.308847,7170.329496,-8.75480163,99.171222,2,TWO OR THREE,1,OTHER,0,0,10,Peak/Off-Peak 9kW,NONE,
1263,1264,0,0,0,0,0,0,0,0,<20,0-40000,High school graduate,9008.10938,11720.07121,30.10578264,120.675326,0,ONE OR LESS,1,CLUSTER3,0,0,13,Peak/Off-Peak 18kW,NONE,
1264,1265,0,0,0,0,0,0,0,0,<20,0-40000,High school graduate,5476.98835,7073.559011,29.1505214,58.953505,0,ONE OR LESS,1,CLUSTER3,0,0,3,Peak/Off-Peak 6kW,NONE,
1265,1266,0,0,0,0,1,1,0,0,<20,75000-100000,High school graduate,11581.95686,16307.0946,40.79740408,158.501175,2,TWO OR THREE,1,CLUSTER3,0,0,14,Fixed Price 12kW,NONE,
1266,1267,0,1,0,0,1,0,0,0,<20,55000-75000,High school graduate,13068.813,10614.49479,-18.77996273,172.456492,2,TWO OR THREE,1,CLUSTER6,0,0,3,Peak/Off-Peak 6kW,NONE,
1267,1268,0,0,1,0,1,0,0,0,<20,40000-55000,High school graduate,13393.83794,16482.58495,23.06095552,174.843512,2,TWO OR THREE,1,CLUSTER3,0,0,9,Peak/Off-Peak 30kW,NONE,
1268,1269,1,0,0,0,1,0,0,0,<20,40000-55000,High school graduate,7998.902537,5335.879141,-33.29235959,101.862621,2,TWO OR THREE,1,CLUSTER4,0,0,4,Fixed Price 30kW,NONE,
1269,1270,0,0,0,1,1,1,0,0,<20,55000-75000,High school graduate,10496.71269,8690.407308,-17.20829592,144.711911,3,TWO OR THREE,1,CLUSTER4,0,0,1,Fixed Price 6kW,NONE,
1270,1271,0,0,0,0,0,0,0,0,<20,0-40000,High school graduate,6564.631731,9678.641592,47.4361699,75.204538,0,ONE OR LESS,1,CLUSTER3,0,0,4,Fixed Price 30kW,NONE,
1271,1272,0,0,0,0,1,0,0,0,<20,40000-55000,High school graduate,12042.77114,15884.58948,31.90144773,163.400673,1,ONE OR LESS,1,CLUSTER3,0,0,6,Peak/Off-Peak 15kW,NONE,
1272,1273,0,0,0,0,0,0,0,0,<20,0-40000,High school graduate,8431.966499,9841.62721,16.71805398,110.085762,0,ONE OR LESS,1,OTHER,0,1,9,Peak/Off-Peak 30kW,NONE,
1273,1274,0,0,0,1,0,1,0,0,<20,40000-55000,High school graduate,11007.43333,12695.65887,15.33714072,151.604246,2,TWO OR THREE,1,OTHER,1,1,2,Peak/Off-Peak 24kW,NONE,
1274,1275,0,0,0,0,0,0,0,0,<20,55000-75000,High school graduate,18875.946,18975.94645,0.529777157,193.754512,0,ONE OR LESS,1,CLUSTER1,1,0,14,Fixed Price 12kW,NONE,
1275,1276,0,0,0,0,0,0,0,0,<20,0-40000,High school graduate,12950.51533,12481.93532,-3.618234472,171.533454,0,ONE OR LESS,1,CLUSTER1,0,0,12,Peak/Off-Peak 36kW,NONE,
1276,1277,0,0,0,0,1,1,0,0,<20,40000-55000,High school graduate,7291.298458,8204.602739,12.52594838,88.370231,2,TWO OR THREE,1,OTHER,0,1,4,Fixed Price 30kW,NONE,
1277,1278,0,0,0,0,0,0,0,0,<20,0-40000,High school graduate,11438.9774,7506.632844,-34.37671409,156.868107,0,ONE OR LESS,1,CLUSTER4,0,0,8,Fixed Price 3kW,NONE,
1278,1279,0,0,0,0,0,0,0,0,<20,0-40000,High school graduate,10008.44842,11937.99192,19.27914717,137.450832,0,ONE OR LESS,1,CLUSTER3,1,0,1,Fixed Price 6kW,NONE,
1279,1280,0,0,0,0,0,0,0,0,<20,0-40000,High school graduate,7612.951547,7284.858441,-4.309670224,94.475296,0,ONE OR LESS,1,OTHER,1,0,3,Peak/Off-Peak 6kW,NONE,
1280,1281,0,1,0,0,1,0,0,0,<20,40000-55000,High school graduate,2844.346047,1936.56636,-31.91523366,44.91312,2,TWO OR THREE,1,CLUSTER4,1,1,12,Peak/Off-Peak 36kW,NONE,
1281,1282,0,0,0,0,0,0,0,0,<20,0-40000,High school graduate,12053.24097,11033.14862,-8.463220411,163.505694,0,ONE OR LESS,1,CLUSTER1,0,0,14,Fixed Price 12kW,NONE,
1282,1283,0,0,0,0,1,0,0,0,<20,55000-75000,High school graduate,5134.128277,4262.109791,-16.98474286,55.084534,1,ONE OR LESS,1,CLUSTER4,0,0,13,Peak/Off-Peak 18kW,NONE,
1283,1284,0,0,0,1,1,1,0,0,<20,40000-55000,High school graduate,6461.800634,12544.85583,94.13870128,73.455005,3,TWO OR THREE,1,CLUSTER3,0,0,7,Fixed Price 18kW,NONE,
1284,1285,0,1,0,0,1,0,0,0,<20,55000-75000,High school graduate,8398.297962,7495.256151,-10.7526765,109.452355,2,TWO OR THREE,1,OTHER,0,0,11,Fixed Price 36kW,NONE,
1285,1286,0,1,0,0,1,0,0,0,<20,55000-75000,High school graduate,7960.695102,7883.319747,-0.971967322,101.13166,2,TWO OR THREE,1,OTHER,1,0,4,Fixed Price 30kW,NONE,
1286,1287,0,0,1,0,1,0,0,0,<20,55000-75000,High school graduate,14373.89143,12611.62482,-12.26019146,180.84526,2,TWO OR THREE,1,CLUSTER1,0,0,9,Peak/Off-Peak 30kW,NONE,
1287,1288,0,1,0,0,1,0,0,0,<20,55000-75000,High school graduate,6483.073028,6671.588937,2.907817145,73.81399,2,TWO OR THREE,1,OTHER,0,0,3,Peak/Off-Peak 6kW,NONE,
1288,1289,0,0,0,0,1,1,0,0,<20,40000-55000,High school graduate,6101.418892,7861.322715,28.84417304,67.633624,2,TWO OR THREE,1,CLUSTER3,0,0,5,Fixed Price 9kW,NONE,
1289,1290,0,0,0,0,1,0,0,0,<20,55000-75000,High school graduate,7730.129827,9984.531811,29.16383081,96.71635,1,ONE OR LESS,1,CLUSTER3,0,1,14,Fixed Price 12kW,NONE,
1290,1291,0,0,0,0,1,1,0,0,<20,40000-55000,High school graduate,5742.96912,7321.595748,27.4879874,62.408365,2,TWO OR THREE,1,CLUSTER3,0,0,2,Peak/Off-Peak 24kW,NONE,
1291,1292,0,1,0,0,1,0,0,0,<20,55000-75000,High school graduate,6983.280563,6313.909404,-9.585339626,82.648021,2,TWO OR THREE,1,OTHER,0,0,6,Peak/Off-Peak 15kW,NONE,
1292,1293,0,0,0,0,1,1,0,0,<20,40000-55000,High school graduate,9339.455049,11574.50587,23.9312766,126.490495,2,TWO OR THREE,1,CLUSTER3,0,1,4,Fixed Price 30kW,NONE,
1293,1294,0,0,0,0,1,0,0,0,<20,55000-75000,High school graduate,13175.3411,12470.6325,-5.348693401,173.262556,1,ONE OR LESS,1,CLUSTER1,0,0,3,Peak/Off-Peak 6kW,NONE,
1294,1295,0,0,0,1,1,1,0,0,<20,55000-75000,High school graduate,9768.951803,11267.67565,15.34170582,133.656079,3,TWO OR THREE,1,OTHER,0,0,1,Fixed Price 6kW,NONE,
1295,1296,0,0,0,0,0,0,0,0,<20,0-40000,High school graduate,8849.270572,9425.637172,6.513153771,117.809959,0,ONE OR LESS,1,OTHER,0,0,11,Fixed Price 36kW,NONE,
1296,1297,0,0,0,0,0,0,0,0,<20,0-40000,High school graduate,8494.215623,10269.49557,20.89986911,111.253382,0,ONE OR LESS,1,CLUSTER3,0,0,9,Peak/Off-Peak 30kW,NONE,
1297,1298,0,0,0,0,1,1,0,0,<20,55000-75000,High school graduate,4989.568945,5196.78977,4.153080703,53.659311,2,TWO OR THREE,1,OTHER,0,1,1,Fixed Price 6kW,NONE,
1298,1299,0,0,0,0,1,1,0,0,<20,55000-75000,High school graduate,9726.382171,12052.81485,23.91878746,132.966085,2,TWO OR THREE,1,CLUSTER3,1,0,10,Peak/Off-Peak 9kW,NONE,
1299,1300,0,0,0,0,1,0,0,0,<20,55000-75000,High school graduate,7370.718888,9564.233427,29.75984531,89.868504,1,ONE OR LESS,1,CLUSTER3,0,0,12,Peak/Off-Peak 36kW,NONE,
1300,1301,0,0,0,0,0,1,0,0,<20,55000-75000,High school graduate,6203.874274,6724.885722,8.398162583,69.235496,1,ONE OR LESS,1,OTHER,0,0,4,Fixed Price 30kW,NONE,
1301,1302,0,0,0,0,0,0,0,0,<20,0-40000,High school graduate,9286.506518,8994.512587,-3.144281764,125.577046,0,ONE OR LESS,1,OTHER,1,0,5,Fixed Price 9kW,NONE,
1302,1303,0,1,0,0,1,0,0,0,<20,40000-55000,High school graduate,9817.717093,7853.711814,-20.00470436,134.440818,2,TWO OR THREE,1,CLUSTER4,0,0,1,Fixed Price 6kW,NONE,
1303,1304,0,0,1,0,1,0,0,0,<20,40000-55000,High school graduate,14681.59135,17826.00847,21.41741345,182.402654,2,TWO OR THREE,1,CLUSTER3,0,0,1,Fixed Price 6kW,NONE,
1304,1305,0,1,0,0,1,1,0,0,<20,55000-75000,High school graduate,6214.399536,5360.626817,-13.7386197,69.402569,3,TWO OR THREE,1,OTHER,1,0,7,Fixed Price 18kW,NONE,
1305,1306,0,0,0,0,0,0,0,0,<20,0-40000,High school graduate,10017.9491,7837.234257,-21.76807669,137.598265,0,ONE OR LESS,1,CLUSTER4,0,0,6,Peak/Off-Peak 15kW,NONE,
1306,1307,0,0,0,0,1,1,0,0,<20,55000-75000,High school graduate,7960.969641,13957.70389,75.32668154,101.136914,2,TWO OR THREE,1,CLUSTER3,0,0,13,Peak/Off-Peak 18kW,NONE,
1307,1308,0,0,0,0,1,0,0,0,<20,40000-55000,High school graduate,5511.374087,4296.87853,-22.03616626,59.378498,1,ONE OR LESS,1,CLUSTER4,0,0,3,Peak/Off-Peak 6kW,NONE,
1308,1309,0,0,0,0,1,0,0,0,<20,55000-75000,High school graduate,6757.458653,5779.892519,-14.466476,78.574755,1,ONE OR LESS,1,CLUSTER4,0,0,9,Peak/Off-Peak 30kW,NONE,
1309,1310,0,0,0,0,1,1,0,0,<20,55000-75000,High school graduate,5395.168647,7564.074342,40.20088781,57.968891,2,TWO OR THREE,1,CLUSTER3,0,0,5,Fixed Price 9kW,NONE,
1310,1311,0,0,1,0,1,0,0,0,<20,55000-75000,High school graduate,14282.46662,14393.42123,0.776858878,180.354565,2,TWO OR THREE,1,CLUSTER1,0,1,2,Peak/Off-Peak 24kW,NONE,
1311,1312,0,0,0,0,1,1,0,0,<20,55000-75000,High school graduate,9774.460225,11895.79136,21.70279572,133.745026,2,TWO OR THREE,1,CLUSTER3,0,0,13,Peak/Off-Peak 18kW,NONE,
1312,1313,0,1,0,0,1,0,0,0,<20,55000-75000,High school graduate,8645.968879,7086.911514,-18.03218803,114.078841,2,TWO OR THREE,1,CLUSTER4,0,0,4,Fixed Price 30kW,NONE,
1313,1314,0,0,0,0,0,0,0,0,<20,0-40000,High school graduate,6305.931224,4727.019255,-25.03852188,70.874459,0,ONE OR LESS,1,CLUSTER4,0,1,9,Peak/Off-Peak 30kW,NONE,
1314,1315,0,0,0,0,0,0,0,0,<20,0-40000,High school graduate,12790.09906,18164.82194,42.02252738,170.233643,0,ONE OR LESS,1,CLUSTER3,0,0,16,Peak/Off-Peak 12kW,NONE,
1315,1316,0,0,0,0,0,0,0,0,<20,0-40000,High school graduate,8242.641425,9718.63616,17.90681723,106.508911,0,ONE OR LESS,1,CLUSTER3,0,0,4,Fixed Price 30kW,NONE,
1316,1317,0,0,0,0,0,0,0,0,<20,0-40000,High school graduate,12198.32287,12281.72508,0.683718663,164.932967,0,ONE OR LESS,1,CLUSTER1,0,0,15,Fixed Price 24kW,NONE,
1317,1318,0,0,0,0,0,0,0,0,<20,0-40000,High school graduate,7366.445609,6264.966485,-14.952654,89.787702,0,ONE OR LESS,1,CLUSTER4,0,0,11,Fixed Price 36kW,NONE,
1318,1319,0,0,0,0,0,0,0,0,<20,55000-75000,High school graduate,17818.68773,25958.62632,45.68203177,192.128747,0,ONE OR LESS,1,CLUSTER3,0,0,5,Fixed Price 9kW,NONE,
1319,1320,0,0,0,0,1,1,0,0,<20,55000-75000,High school graduate,5141.651948,5168.737201,0.526781145,55.162096,2,TWO OR THREE,1,OTHER,0,0,15,Fixed Price 24kW,NONE,
1320,1321,0,0,0,0,0,1,0,0,<20,55000-75000,High school graduate,18503.53592,24109.546,30.29696651,193.244113,1,ONE OR LESS,1,CLUSTER3,0,1,7,Fixed Price 18kW,NONE,
1321,1322,0,0,0,0,1,1,0,0,<20,40000-55000,High school graduate,9154.39605,10595.93238,15.74692991,123.271141,2,TWO OR THREE,1,OTHER,0,0,9,Peak/Off-Peak 30kW,NONE,
1322,1323,0,0,1,0,1,1,0,0,<20,55000-75000,High school graduate,14289.4942,16895.86805,18.23979081,180.392753,3,TWO OR THREE,1,CLUSTER3,0,0,5,Fixed Price 9kW,NONE,
1323,1324,0,1,0,0,0,0,0,0,<20,40000-55000,High school graduate,4682.197735,2637.539251,-43.66877692,51.040759,1,ONE OR LESS,1,CLUSTER4,0,0,2,Peak/Off-Peak 24kW,NONE,
1324,1325,0,0,1,0,1,1,0,0,<20,55000-75000,High school graduate,8383.120689,9504.100448,13.37186712,109.166416,3,TWO OR THREE,1,OTHER,0,0,7,Fixed Price 18kW,NONE,
1325,1326,0,0,0,0,1,0,0,0,<20,55000-75000,High school graduate,15883.1004,23160.48668,45.81842396,187.271119,1,ONE OR LESS,1,CLUSTER3,0,0,11,Fixed Price 36kW,NONE,
1326,1327,0,0,0,0,0,0,0,0,<20,0-40000,High school graduate,7243.851883,5639.916428,-22.14202445,87.478939,0,ONE OR LESS,1,CLUSTER4,0,1,1,Fixed Price 6kW,NONE,
1327,1328,0,1,0,0,1,0,0,0,<20,55000-75000,High school graduate,8222.099622,7012.11807,-14.71621128,106.118837,2,TWO OR THREE,1,CLUSTER4,0,0,2,Peak/Off-Peak 24kW,NONE,
1328,1329,0,0,1,0,1,0,0,0,<20,40000-55000,High school graduate,15064.98253,14626.14147,-2.912987513,184.153183,2,TWO OR THREE,1,CLUSTER1,0,0,3,Peak/Off-Peak 6kW,NONE,
1329,1330,0,0,0,1,1,0,0,0,<20,55000-75000,High school graduate,11511.25263,9873.859323,-14.22428436,157.700421,2,TWO OR THREE,1,CLUSTER4,0,1,15,Fixed Price 24kW,NONE,
1330,1331,0,0,0,0,0,0,0,0,<20,0-40000,High school graduate,10816.32613,12444.30076,15.05108676,149.109832,0,ONE OR LESS,1,OTHER,0,1,15,Fixed Price 24kW,NONE,
1331,1332,0,1,0,0,1,0,0,0,<20,40000-55000,High school graduate,12080.31295,8406.811894,-30.40898916,163.775979,2,TWO OR THREE,1,CLUSTER6,0,0,9,Peak/Off-Peak 30kW,NONE,
1332,1333,0,1,0,0,1,0,0,0,<20,55000-75000,High school graduate,8328.148333,7710.152284,-7.420569667,108.128725,2,TWO OR THREE,1,OTHER,0,0,14,Fixed Price 12kW,NONE,
1333,1334,0,1,0,0,1,1,0,0,<20,55000-75000,High school graduate,9789.208374,8811.803604,-9.98451287,133.98279,3,TWO OR THREE,1,OTHER,1,0,10,Peak/Off-Peak 9kW,NONE,
1334,1335,0,0,0,0,1,0,0,0,<20,55000-75000,High school graduate,4226.895977,3934.035144,-6.928508168,48.161082,1,ONE OR LESS,1,OTHER,0,0,1,Fixed Price 6kW,NONE,
1335,1336,0,0,0,0,1,1,0,0,<20,55000-75000,High school graduate,5785.373492,4569.979966,-21.00803911,62.99373,2,TWO OR THREE,1,CLUSTER4,0,0,15,Fixed Price 24kW,NONE,
1336,1337,0,0,0,1,1,0,0,0,<20,55000-75000,High school graduate,10481.84866,13093.53855,24.91630985,144.500494,2,TWO OR THREE,1,CLUSTER3,0,1,1,Fixed Price 6kW,NONE,
1337,1338,0,1,0,0,1,0,0,0,<20,55000-75000,High school graduate,8632.376383,8655.878378,0.272254058,113.827077,2,TWO OR THREE,1,OTHER,0,0,4,Fixed Price 30kW,NONE,
1338,1339,0,1,0,0,1,0,0,0,<20,55000-75000,High school graduate,9793.347305,7485.614331,-23.56429219,134.049417,2,TWO OR THREE,1,CLUSTER4,0,0,11,Fixed Price 36kW,NONE,
1339,1340,0,0,0,0,0,0,0,0,<20,55000-75000,High school graduate,6746.370134,4939.803584,-26.77834916,78.378043,0,ONE OR LESS,1,CLUSTER4,1,1,8,Fixed Price 3kW,NONE,
